x	y	new_x	new_y	pixel_x	pixel_y	selected
3	17	2.715522366395572	17.028097246794424	5784	13443	0
4	17	3.9521640091116175	16.997757847533634	6678	13423	0
5	17	4.885790014592824	17.009801753433297	7348	13427	0
6	17	5.863831122535236	17.018647745585763	8053	13435	0
7	17	6.861176857915718	16.99225209325953	8765	13418	0
8	17	7.874431358111476	16.965616953212585	9495	13394	0
9	17	8.875178517404612	16.958440532598797	10215	13394	0
10	17	9.867444709656182	16.96822257961393	10928	13394	0
11	17	10.777095160343109	16.95808335376962	11583	13394	0
12	17	12.038320623932233	17.03314564794703	12493	13443	0
13	17	12.99084722914294	17.03569790279919	13173	13443	0
14	17	13.855964260926823	17.023371811939462	13795	13435	0
15	17	14.955377044330152	16.96380095203896	14590	13394	0
16	17	15.951416571753986	16.99343995235426	15303	13418	0
17	17	17.052421274380695	16.996877627522423	16097	13418	0
18	17	18.01902350423548	16.97931017683226	16794	13402	0
19	17	18.99681782994021	16.972779688813763	17498	13402	0
20	17	20.008611101224375	16.96080803978069	18219	13394	0
21	17	20.993621200526764	16.96449478217839	18932	13394	0
22	17	21.927492458890942	16.93783090360496	19603	13378	0
23	17	23.230669512564067	16.989716260422504	20537	13410	0
24	17	24.10345834371441	16.971167594328055	21168	13402	0
25	17	25.052086484730925	16.943957683751403	21848	13378	0
26	17	26.17044241173121	16.934038786610145	22651	13369	0
27	17	27.0756146337557	16.933288847919002	23306	13369	0
