x	y	new_x	new_y	pixel_x	pixel_y	selected
11	20	10.977761937482326	19.988792075767176	6751	8375	1
13	20	13.107000980981335	20.014540938643723	7521	8383	1
15	20	15.033614352817446	20.04613762932855	8221	8395	1
16	20	15.999265092530402	20.036387125651043	8569	8391	1
17	20	17.086979240313916	20.126282013214386	8963	8424	1
18	20	17.96792643965639	20.087072423986488	9282	8411	1
19	20	18.945013676293833	20.113023362718188	9634	8420	1
20	20	19.951618729673356	20.08219236081785	9999	8407	1
21	20	20.916117810555715	20.008672490850227	10351	8383	1
22	20	22.013043848098132	19.98225141645552	10749	8375	1
24	20	24.059585778421944	20.007429793074326	11490	8383	1
25	20	25.135489209205314	20.029414821315456	11879	8391	1
26	20	26.021366171167987	20.039207939629083	12198	8395	0
27	20	27.146169533017535	20.03268927496833	12604	8391	0
29	20	29.053855101986706	20.06360825547227	13296	8403	0
30	20	30.046430354744057	20.07038398261543	13657	8403	0
31	20	30.965462386877828	20.071588189752255	13988	8403	0
32	20	31.975061200862555	19.98237926036388	14353	8375	0
2	21	1.964139636285704	21.044737693705933	3486	8760	1
3	21	2.996755194340355	21.02180934596706	3863	8751	1
5	21	5.063695571001838	21.03897067233249	4609	8755	1
6	21	5.823657834152292	21.072218336500562	4887	8768	1
7	21	7.007103277007919	21.101001086535753	5313	8780	1
8	21	7.872242094704467	21.11521512968046	5629	8784	1
9	21	8.972551302672509	21.07863252656954	6026	8772	1
11	21	11.007542122543128	21.038514283326293	6763	8755	1
12	21	12.049895549791431	20.951140532622464	7140	8727	1
14	21	13.952538123497595	21.04182447828688	7828	8760	1
15	21	14.971158264988684	21.04058452984234	8197	8760	1
16	21	15.953144884756789	21.023162016997464	8553	8751	1
17	21	16.97580135569853	21.08949513478322	8922	8776	1
18	21	17.965079052955314	21.06133373363598	9282	8764	1
19	21	18.96630141314338	21.09039141680743	9643	8776	1
20	21	19.887907416572396	21.07841532939189	9978	8772	1
21	21	20.94250377810379	21.01036113017314	10359	8747	1
23	21	23.15065630744485	20.973470601949604	11158	8735	1
24	21	24.063073896175055	20.999649735184402	11490	8743	1
25	21	25.06856043198529	21.011785283818973	11854	8747	1
26	21	26.072144107041858	21.025410970052082	12215	8751	0
28	21	27.995096750388857	21.05251662795608	12911	8764	0
29	21	29.0180293985082	21.053039000914975	13284	8764	0
31	21	31.01874248798077	21.060025051907374	14009	8764	0
2	22	1.964139636285704	22.0652778065803	3486	9128	1
3	22	3.0113090411570265	22.080189197987053	3867	9136	1
5	22	4.924244047829468	22.082383164414416	4559	9136	1
6	22	6.045586909643666	22.129864117046736	4965	9153	1
7	22	6.845728809477517	22.099816674584744	5256	9145	1
8	22	8.085615201233738	22.13867572406391	5702	9157	1
9	22	8.776111999787894	22.108694265554618	5956	9145	1
10	22	9.84618809212387	22.017870103990713	6341	9112	1
12	22	12.062523751237274	21.994192862295893	7144	9104	1
13	22	12.975631782911481	22.04935544675535	7476	9124	1
14	22	14.075243643506079	22.07093769795186	7873	9132	1
15	22	14.952554970305426	22.06467747043919	8193	9128	1
16	22	16.069670940416433	22.067635750985364	8594	9132	1
17	22	16.90590367381929	22.098642710092907	8897	9141	1
